# n ra dec fovra fovdec 
2670 26.1517 55.0 3.0 3.0  
2671 31.38204 55.0 3.0 3.0  
2672 36.61238 55.0 3.0 3.0  
2673 41.84272 55.0 3.0 3.0  
2674 47.07306 55.0 3.0 3.0  
2675 52.3034 55.0 3.0 3.0  
2676 57.53374 55.0 3.0 3.0  
2677 62.76408 55.0 3.0 3.0  
2678 67.99443 55.0 3.0 3.0  
2679 73.22477 55.0 3.0 3.0  
2680 78.45511 55.0 3.0 3.0  
2681 83.68545 55.0 3.0 3.0  
2682 88.91579 55.0 3.0 3.0  
2683 94.14613 55.0 3.0 3.0  
2684 99.37647 55.0 3.0 3.0  
2685 104.60681 55.0 3.0 3.0  
2686 109.83715 55.0 3.0 3.0  
2687 115.06749 55.0 3.0 3.0  
2688 120.29783 55.0 3.0 3.0  
2689 125.52817 55.0 3.0 3.0  
2690 130.75851 55.0 3.0 3.0  
2691 135.98885 55.0 3.0 3.0  
2692 141.21919 55.0 3.0 3.0  
2693 146.44953 55.0 3.0 3.0  
2694 151.67987 55.0 3.0 3.0  
2695 156.91021 55.0 3.0 3.0  
2696 162.14055 55.0 3.0 3.0  
2697 167.37089 55.0 3.0 3.0  
2698 172.60123 55.0 3.0 3.0  
2699 177.83157 55.0 3.0 3.0  
2700 183.06191 55.0 3.0 3.0  
2701 188.29225 55.0 3.0 3.0  
2702 193.52259 55.0 3.0 3.0  
2703 198.75293 55.0 3.0 3.0  
2704 203.98328 55.0 3.0 3.0  
2705 209.21362 55.0 3.0 3.0  
2706 214.44396 55.0 3.0 3.0  
2707 219.6743 55.0 3.0 3.0  
2708 224.90464 55.0 3.0 3.0  
2709 230.13498 55.0 3.0 3.0  
2710 235.36532 55.0 3.0 3.0  
2711 240.59566 55.0 3.0 3.0  
2712 245.826 55.0 3.0 3.0  
2713 251.05634 55.0 3.0 3.0  
2714 256.28668 55.0 3.0 3.0  
2715 261.51702 55.0 3.0 3.0  
2716 266.74736 55.0 3.0 3.0  
2717 271.9777 55.0 3.0 3.0  
2718 277.20804 55.0 3.0 3.0  
2719 282.43838 55.0 3.0 3.0  
2720 287.66872 55.0 3.0 3.0  
2721 292.89906 55.0 3.0 3.0  
2722 298.1294 55.0 3.0 3.0  
2723 303.35974 55.0 3.0 3.0  
2724 308.59008 55.0 3.0 3.0  
2725 313.82042 55.0 3.0 3.0  
2726 319.05076 55.0 3.0 3.0  
2727 324.2811 55.0 3.0 3.0  
2728 329.51144 55.0 3.0 3.0  
2729 334.74178 55.0 3.0 3.0  
2730 339.97213 55.0 3.0 3.0  
2731 345.20247 55.0 3.0 3.0  
2732 350.43281 55.0 3.0 3.0  
2733 355.66315 55.0 3.0 3.0  
2734 5.66124 58.0 3.0 3.0  
2735 11.32248 58.0 3.0 3.0  
2736 16.98372 58.0 3.0 3.0  
2737 22.64496 58.0 3.0 3.0  
2738 28.3062 58.0 3.0 3.0  
2739 33.96744 58.0 3.0 3.0  
2740 39.62868 58.0 3.0 3.0  
2741 45.28992 58.0 3.0 3.0  
2742 50.95116 58.0 3.0 3.0  
2743 56.6124 58.0 3.0 3.0  
2744 62.27364 58.0 3.0 3.0  
2745 67.93488 58.0 3.0 3.0  
2746 73.59612 58.0 3.0 3.0  
2747 79.25736 58.0 3.0 3.0  
2748 84.9186 58.0 3.0 3.0  
2749 90.57984 58.0 3.0 3.0  
2750 96.24108 58.0 3.0 3.0  
2751 101.90232 58.0 3.0 3.0  
2752 107.56356 58.0 3.0 3.0  
2753 113.22479 58.0 3.0 3.0  
2754 118.88603 58.0 3.0 3.0  
2755 124.54727 58.0 3.0 3.0  
2756 130.20851 58.0 3.0 3.0  
2757 135.86975 58.0 3.0 3.0  
2758 141.53099 58.0 3.0 3.0  
2759 147.19223 58.0 3.0 3.0  
2760 152.85347 58.0 3.0 3.0  
2761 158.51471 58.0 3.0 3.0  
2762 164.17595 58.0 3.0 3.0  
2763 169.83719 58.0 3.0 3.0  
2764 175.49843 58.0 3.0 3.0  
2765 181.15967 58.0 3.0 3.0  
2766 186.82091 58.0 3.0 3.0  
2767 192.48215 58.0 3.0 3.0  
2768 198.14339 58.0 3.0 3.0  
2769 203.80463 58.0 3.0 3.0  
2770 209.46587 58.0 3.0 3.0  
2771 215.12711 58.0 3.0 3.0  
2772 220.78835 58.0 3.0 3.0  
2773 226.44959 58.0 3.0 3.0  
2774 232.11083 58.0 3.0 3.0  
2775 237.77207 58.0 3.0 3.0  
2776 243.43331 58.0 3.0 3.0  
2777 249.09455 58.0 3.0 3.0  
2778 254.75579 58.0 3.0 3.0  
2779 260.41703 58.0 3.0 3.0  
2780 266.07827 58.0 3.0 3.0  
2781 271.73951 58.0 3.0 3.0  
2782 277.40075 58.0 3.0 3.0  
2783 283.06199 58.0 3.0 3.0  
2784 288.72323 58.0 3.0 3.0  
2785 294.38447 58.0 3.0 3.0  
2786 300.04571 58.0 3.0 3.0  
2787 305.70695 58.0 3.0 3.0  
2788 311.36819 58.0 3.0 3.0  
2789 317.02943 58.0 3.0 3.0  
2790 322.69067 58.0 3.0 3.0  
2791 328.35191 58.0 3.0 3.0  
2792 334.01314 58.0 3.0 3.0  
2793 339.67438 58.0 3.0 3.0  
2794 345.33562 58.0 3.0 3.0  
2795 350.99686 58.0 3.0 3.0  
2796 356.6581 58.0 3.0 3.0  
2797 6.188 61.0 3.0 3.0  
2798 12.37599 61.0 3.0 3.0  
2799 18.56399 61.0 3.0 3.0  
2800 24.75198 61.0 3.0 3.0  
2801 30.93998 61.0 3.0 3.0  
2802 37.12798 61.0 3.0 3.0  
2803 43.31597 61.0 3.0 3.0  
2804 49.50397 61.0 3.0 3.0  
2805 55.69196 61.0 3.0 3.0  
2806 61.87996 61.0 3.0 3.0  
2807 68.06796 61.0 3.0 3.0  
2808 74.25595 61.0 3.0 3.0  
2809 80.44395 61.0 3.0 3.0  
2810 86.63194 61.0 3.0 3.0  
2811 92.81994 61.0 3.0 3.0  
2812 99.00794 61.0 3.0 3.0  
2813 105.19593 61.0 3.0 3.0  
2814 111.38393 61.0 3.0 3.0  
2815 117.57192 61.0 3.0 3.0  
2816 123.75992 61.0 3.0 3.0  
2817 129.94792 61.0 3.0 3.0  
2818 136.13591 61.0 3.0 3.0  
2819 142.32391 61.0 3.0 3.0  
2820 148.5119 61.0 3.0 3.0  
2821 154.6999 61.0 3.0 3.0  
2822 160.8879 61.0 3.0 3.0  
2823 167.07589 61.0 3.0 3.0  
2824 173.26389 61.0 3.0 3.0  
2825 179.45188 61.0 3.0 3.0  
2826 185.63988 61.0 3.0 3.0  
2827 191.82788 61.0 3.0 3.0  
2828 198.01587 61.0 3.0 3.0  
2829 204.20387 61.0 3.0 3.0  
2830 210.39186 61.0 3.0 3.0  
2831 216.57986 61.0 3.0 3.0  
2832 222.76786 61.0 3.0 3.0  
2833 228.95585 61.0 3.0 3.0  
2834 235.14385 61.0 3.0 3.0  
2835 241.33184 61.0 3.0 3.0  
2836 247.51984 61.0 3.0 3.0  
2837 253.70784 61.0 3.0 3.0  
2838 259.89583 61.0 3.0 3.0  
2839 266.08383 61.0 3.0 3.0  
2840 272.27182 61.0 3.0 3.0  
2841 278.45982 61.0 3.0 3.0  
2842 284.64782 61.0 3.0 3.0  
2843 290.83581 61.0 3.0 3.0  
2844 297.02381 61.0 3.0 3.0  
2845 303.2118 61.0 3.0 3.0  
2846 309.3998 61.0 3.0 3.0  
2847 315.5878 61.0 3.0 3.0  
2848 321.77579 61.0 3.0 3.0  
2849 327.96379 61.0 3.0 3.0  
2850 334.15179 61.0 3.0 3.0  
2851 340.33978 61.0 3.0 3.0  
2852 346.52778 61.0 3.0 3.0  
2853 352.71577 61.0 3.0 3.0  
2854 358.90377 61.0 3.0 3.0  
2855 6.84352 64.0 3.0 3.0  
2856 13.68703 64.0 3.0 3.0  
2857 20.53055 64.0 3.0 3.0  
2858 27.37406 64.0 3.0 3.0  
2859 34.21758 64.0 3.0 3.0  
2860 41.0611 64.0 3.0 3.0  
2861 47.90461 64.0 3.0 3.0  
2862 54.74813 64.0 3.0 3.0  
2863 61.59164 64.0 3.0 3.0  
2864 68.43516 64.0 3.0 3.0  
2865 75.27868 64.0 3.0 3.0  
2866 82.12219 64.0 3.0 3.0  
2867 88.96571 64.0 3.0 3.0  
2868 95.80923 64.0 3.0 3.0  
2869 102.65274 64.0 3.0 3.0  
2870 109.49626 64.0 3.0 3.0  
2871 116.33977 64.0 3.0 3.0  
2872 123.18329 64.0 3.0 3.0  
2873 130.02681 64.0 3.0 3.0  
2874 136.87032 64.0 3.0 3.0  
2875 143.71384 64.0 3.0 3.0  
2876 150.55735 64.0 3.0 3.0  
2877 157.40087 64.0 3.0 3.0  
2878 164.24439 64.0 3.0 3.0  
2879 171.0879 64.0 3.0 3.0  
2880 177.93142 64.0 3.0 3.0  
2881 184.77493 64.0 3.0 3.0  
2882 191.61845 64.0 3.0 3.0  
2883 198.46197 64.0 3.0 3.0  
2884 205.30548 64.0 3.0 3.0  
2885 212.149 64.0 3.0 3.0  
2886 218.99252 64.0 3.0 3.0  
2887 225.83603 64.0 3.0 3.0  
2888 232.67955 64.0 3.0 3.0  
2889 239.52306 64.0 3.0 3.0  
2890 246.36658 64.0 3.0 3.0  
2891 253.2101 64.0 3.0 3.0  
2892 260.05361 64.0 3.0 3.0  
2893 266.89713 64.0 3.0 3.0  
2894 273.74064 64.0 3.0 3.0  
2895 280.58416 64.0 3.0 3.0  
2896 287.42768 64.0 3.0 3.0  
2897 294.27119 64.0 3.0 3.0  
2898 301.11471 64.0 3.0 3.0  
2899 307.95822 64.0 3.0 3.0  
2900 314.80174 64.0 3.0 3.0  
2901 321.64526 64.0 3.0 3.0  
2902 328.48877 64.0 3.0 3.0  
2903 335.33229 64.0 3.0 3.0  
2904 342.1758 64.0 3.0 3.0  
2905 349.01932 64.0 3.0 3.0  
2906 355.86284 64.0 3.0 3.0  
2907 7.67791 67.0 3.0 3.0  
2908 15.35583 67.0 3.0 3.0  
2909 23.03374 67.0 3.0 3.0  
2910 30.71166 67.0 3.0 3.0  
2911 38.38957 67.0 3.0 3.0  
2912 46.06748 67.0 3.0 3.0  
2913 53.7454 67.0 3.0 3.0  
2914 61.42331 67.0 3.0 3.0  
2915 69.10123 67.0 3.0 3.0  
2916 76.77914 67.0 3.0 3.0  
2917 84.45705 67.0 3.0 3.0  
2918 92.13497 67.0 3.0 3.0  
2919 99.81288 67.0 3.0 3.0  
2920 107.4908 67.0 3.0 3.0  
2921 115.16871 67.0 3.0 3.0  
2922 122.84662 67.0 3.0 3.0  
2923 130.52454 67.0 3.0 3.0  
2924 138.20245 67.0 3.0 3.0  
2925 145.88037 67.0 3.0 3.0  
2926 153.55828 67.0 3.0 3.0  
2927 161.23619 67.0 3.0 3.0  
2928 168.91411 67.0 3.0 3.0  
2929 176.59202 67.0 3.0 3.0  
2930 184.26994 67.0 3.0 3.0  
2931 191.94785 67.0 3.0 3.0  
2932 199.62576 67.0 3.0 3.0  
2933 207.30368 67.0 3.0 3.0  
2934 214.98159 67.0 3.0 3.0  
2935 222.65951 67.0 3.0 3.0  
2936 230.33742 67.0 3.0 3.0  
2937 238.01533 67.0 3.0 3.0  
2938 245.69325 67.0 3.0 3.0  
2939 253.37116 67.0 3.0 3.0  
2940 261.04908 67.0 3.0 3.0  
2941 268.72699 67.0 3.0 3.0  
2942 276.4049 67.0 3.0 3.0  
2943 284.08282 67.0 3.0 3.0  
2944 291.76073 67.0 3.0 3.0  
2945 299.43865 67.0 3.0 3.0  
2946 307.11656 67.0 3.0 3.0  
2947 314.79447 67.0 3.0 3.0  
2948 322.47239 67.0 3.0 3.0  
2949 330.1503 67.0 3.0 3.0  
2950 337.82822 67.0 3.0 3.0  
2951 345.50613 67.0 3.0 3.0  
2952 353.18404 67.0 3.0 3.0  
2953 8.77141 70.0 3.0 3.0  
2954 17.54283 70.0 3.0 3.0  
2955 26.31424 70.0 3.0 3.0  
2956 35.08565 70.0 3.0 3.0  
2957 43.85707 70.0 3.0 3.0  
2958 52.62848 70.0 3.0 3.0  
2959 61.39989 70.0 3.0 3.0  
2960 70.17131 70.0 3.0 3.0  
2961 78.94272 70.0 3.0 3.0  
2962 87.71413 70.0 3.0 3.0  
2963 96.48555 70.0 3.0 3.0  
2964 105.25696 70.0 3.0 3.0  
2965 114.02837 70.0 3.0 3.0  
2966 122.79978 70.0 3.0 3.0  
2967 131.5712 70.0 3.0 3.0  
2968 140.34261 70.0 3.0 3.0  
2969 149.11402 70.0 3.0 3.0  
2970 157.88544 70.0 3.0 3.0  
2971 166.65685 70.0 3.0 3.0  
2972 175.42826 70.0 3.0 3.0  
2973 184.19968 70.0 3.0 3.0  
2974 192.97109 70.0 3.0 3.0  
2975 201.7425 70.0 3.0 3.0  
2976 210.51392 70.0 3.0 3.0  
2977 219.28533 70.0 3.0 3.0  
2978 228.05674 70.0 3.0 3.0  
2979 236.82816 70.0 3.0 3.0  
2980 245.59957 70.0 3.0 3.0  
2981 254.37098 70.0 3.0 3.0  
2982 263.1424 70.0 3.0 3.0  
2983 271.91381 70.0 3.0 3.0  
2984 280.68522 70.0 3.0 3.0  
2985 289.45664 70.0 3.0 3.0  
2986 298.22805 70.0 3.0 3.0  
2987 306.99946 70.0 3.0 3.0  
2988 315.77088 70.0 3.0 3.0  
2989 324.54229 70.0 3.0 3.0  
2990 333.3137 70.0 3.0 3.0  
2991 342.08511 70.0 3.0 3.0  
2992 350.85653 70.0 3.0 3.0  
2993 359.62794 70.0 3.0 3.0  
2994 10.26091 73.0 3.0 3.0  
2995 20.52182 73.0 3.0 3.0  
2996 30.78273 73.0 3.0 3.0  
2997 41.04364 73.0 3.0 3.0  
2998 51.30455 73.0 3.0 3.0  
2999 61.56547 73.0 3.0 3.0  
3000 71.82638 73.0 3.0 3.0  
3001 82.08729 73.0 3.0 3.0  
3002 92.3482 73.0 3.0 3.0  
3003 102.60911 73.0 3.0 3.0  
3004 112.87002 73.0 3.0 3.0  
3005 123.13093 73.0 3.0 3.0  
3006 133.39184 73.0 3.0 3.0  
3007 143.65275 73.0 3.0 3.0  
3008 153.91366 73.0 3.0 3.0  
3009 164.17457 73.0 3.0 3.0  
3010 174.43548 73.0 3.0 3.0  
3011 184.6964 73.0 3.0 3.0  
3012 194.95731 73.0 3.0 3.0  
3013 205.21822 73.0 3.0 3.0  
3014 215.47913 73.0 3.0 3.0  
3015 225.74004 73.0 3.0 3.0  
3016 236.00095 73.0 3.0 3.0  
3017 246.26186 73.0 3.0 3.0  
3018 256.52277 73.0 3.0 3.0  
3019 266.78368 73.0 3.0 3.0  
3020 277.04459 73.0 3.0 3.0  
3021 287.3055 73.0 3.0 3.0  
3022 297.56641 73.0 3.0 3.0  
3023 307.82733 73.0 3.0 3.0  
3024 318.08824 73.0 3.0 3.0  
3025 328.34915 73.0 3.0 3.0  
3026 338.61006 73.0 3.0 3.0  
3027 348.87097 73.0 3.0 3.0  
3028 359.13188 73.0 3.0 3.0  
3029 12.4007 76.0 3.0 3.0  
3030 24.80139 76.0 3.0 3.0  
3031 37.20209 76.0 3.0 3.0  
3032 49.60279 76.0 3.0 3.0  
3033 62.00348 76.0 3.0 3.0  
3034 74.40418 76.0 3.0 3.0  
3035 86.80488 76.0 3.0 3.0  
3036 99.20557 76.0 3.0 3.0  
3037 111.60627 76.0 3.0 3.0  
3038 124.00696 76.0 3.0 3.0  
3039 136.40766 76.0 3.0 3.0  
3040 148.80836 76.0 3.0 3.0  
3041 161.20905 76.0 3.0 3.0  
3042 173.60975 76.0 3.0 3.0  
3043 186.01045 76.0 3.0 3.0  
3044 198.41114 76.0 3.0 3.0  
3045 210.81184 76.0 3.0 3.0  
3046 223.21254 76.0 3.0 3.0  
3047 235.61323 76.0 3.0 3.0  
3048 248.01393 76.0 3.0 3.0  
3049 260.41463 76.0 3.0 3.0  
3050 272.81532 76.0 3.0 3.0  
3051 285.21602 76.0 3.0 3.0  
3052 297.61672 76.0 3.0 3.0  
3053 310.01741 76.0 3.0 3.0  
3054 322.41811 76.0 3.0 3.0  
3055 334.81881 76.0 3.0 3.0  
3056 347.2195 76.0 3.0 3.0  
3057 359.6202 76.0 3.0 3.0  
3058 15.72253 79.0 3.0 3.0  
3059 31.44506 79.0 3.0 3.0  
3060 47.16759 79.0 3.0 3.0  
3061 62.89012 79.0 3.0 3.0  
3062 78.61265 79.0 3.0 3.0  
3063 94.33518 79.0 3.0 3.0  
3064 110.0577 79.0 3.0 3.0  
3065 125.78023 79.0 3.0 3.0  
3066 141.50276 79.0 3.0 3.0  
3067 157.22529 79.0 3.0 3.0  
3068 172.94782 79.0 3.0 3.0  
3069 188.67035 79.0 3.0 3.0  
3070 204.39288 79.0 3.0 3.0  
3071 220.11541 79.0 3.0 3.0  
3072 235.83794 79.0 3.0 3.0  
3073 251.56047 79.0 3.0 3.0  
3074 267.283 79.0 3.0 3.0  
3075 283.00553 79.0 3.0 3.0  
3076 298.72805 79.0 3.0 3.0  
3077 314.45058 79.0 3.0 3.0  
3078 330.17311 79.0 3.0 3.0  
3079 345.89564 79.0 3.0 3.0  
3080 21.55589 82.0 3.0 3.0  
3081 43.11178 82.0 3.0 3.0  
3082 64.66767 82.0 3.0 3.0  
3083 86.22356 82.0 3.0 3.0  
3084 107.77945 82.0 3.0 3.0  
3085 129.33534 82.0 3.0 3.0  
3086 150.89123 82.0 3.0 3.0  
3087 172.44712 82.0 3.0 3.0  
3088 194.00301 82.0 3.0 3.0  
3089 215.5589 82.0 3.0 3.0  
3090 237.11479 82.0 3.0 3.0  
3091 258.67068 82.0 3.0 3.0  
3092 280.22656 82.0 3.0 3.0  
3093 301.78245 82.0 3.0 3.0  
3094 323.33834 82.0 3.0 3.0  
3095 344.89423 82.0 3.0 3.0  
3096 34.42114 85.0 3.0 3.0  
3097 68.84228 85.0 3.0 3.0  
3098 103.26342 85.0 3.0 3.0  
3099 137.68456 85.0 3.0 3.0  
3100 172.1057 85.0 3.0 3.0  
3101 206.52684 85.0 3.0 3.0  
3102 240.94798 85.0 3.0 3.0  
3103 275.36912 85.0 3.0 3.0  
3104 309.79026 85.0 3.0 3.0  
3105 344.2114 85.0 3.0 3.0  
3106 85.96113 88.0 3.0 3.0  
3107 171.92225 88.0 3.0 3.0  
3108 257.88338 88.0 3.0 3.0  
3109 343.8445 88.0 3.0 3.0  
